edited_at,filename,init_dt,end_dt,init_km,end_km,event1_dt,event1_km,event1_lon,event1_lat,event1_label,event2_dt,event2_km,event2_lon,event2_lat,event2_label,event3_dt,event3_km,event3_lon,event3_lat,event3_label,event4_dt,event4_km,event4_lon,event4_lat,event4_label
2026-03-05T12:09:01.322410,Map-Energy__sum__linear-conv00101-20250103_120047-20250103_180047-0.050000-5.000000.png,2025-01-03T12:00:47,2025-01-03T18:00:47,0.05,5.0,2025-01-03T15:00:47,2.525,,,NOISE,2025-01-03T15:00:47,2.525,,,NOISE,2025-01-03T15:00:47,2.525,,,NOISE,2025-01-03T15:00:47,2.525,,,NOISE
2026-03-05T12:09:02.138422,Map-Energy__sum__linear-conv00111-20250103_180047-20250104_000047-0.050000-5.000000.png,2025-01-03T18:00:47,2025-01-04T00:00:47,0.05,5.0,2025-01-03T21:00:47,2.525,,,NOISE,2025-01-03T21:00:47,2.525,,,NOISE,2025-01-03T21:00:47,2.525,,,NOISE,2025-01-03T21:00:47,2.525,,,NOISE
2026-03-05T12:09:02.994511,Map-Energy__sum__linear-conv00121-20250104_000047-20250104_060047-0.050000-5.000000.png,2025-01-04T00:00:47,2025-01-04T06:00:47,0.05,5.0,2025-01-04T03:00:47,2.525,,,NOISE,2025-01-04T03:00:47,2.525,,,NOISE,2025-01-04T03:00:47,2.525,,,NOISE,2025-01-04T03:00:47,2.525,,,NOISE
2026-03-05T12:09:04.194386,Map-Energy__sum__linear-conv00131-20250104_060047-20250104_120047-0.050000-5.000000.png,2025-01-04T06:00:47,2025-01-04T12:00:47,0.05,5.0,2025-01-04T09:00:47,2.525,,,NOISE,2025-01-04T09:00:47,2.525,,,NOISE,2025-01-04T09:00:47,2.525,,,NOISE,2025-01-04T09:00:47,2.525,,,NOISE
2026-03-05T12:09:05.546474,Map-Energy__sum__linear-conv00141-20250104_120047-20250104_180047-0.050000-5.000000.png,2025-01-04T12:00:47,2025-01-04T18:00:47,0.05,5.0,2025-01-04T15:00:47,2.525,,,NOISE,2025-01-04T15:00:47,2.525,,,NOISE,2025-01-04T15:00:47,2.525,,,NOISE,2025-01-04T15:00:47,2.525,,,NOISE
2026-03-05T12:09:06.578430,Map-Energy__sum__linear-conv00151-20250104_180047-20250105_000047-0.050000-5.000000.png,2025-01-04T18:00:47,2025-01-05T00:00:47,0.05,5.0,2025-01-04T21:00:47,2.525,,,NOISE,2025-01-04T21:00:47,2.525,,,NOISE,2025-01-04T21:00:47,2.525,,,NOISE,2025-01-04T21:00:47,2.525,,,NOISE
2026-03-05T12:09:07.858508,Map-Energy__sum__linear-conv00161-20250105_000047-20250105_060047-0.050000-5.000000.png,2025-01-05T00:00:47,2025-01-05T06:00:47,0.05,5.0,2025-01-05T03:00:47,2.525,,,NOISE,2025-01-05T03:00:47,2.525,,,NOISE,2025-01-05T03:00:47,2.525,,,NOISE,2025-01-05T03:00:47,2.525,,,NOISE
2026-03-05T12:09:09.602499,Map-Energy__sum__linear-conv00171-20250105_060047-20250105_120047-0.050000-5.000000.png,2025-01-05T06:00:47,2025-01-05T12:00:47,0.05,5.0,2025-01-05T09:00:47,2.525,,,NOISE,2025-01-05T09:00:47,2.525,,,NOISE,2025-01-05T09:00:47,2.525,,,NOISE,2025-01-05T09:00:47,2.525,,,NOISE
2026-03-05T12:09:11.146431,Map-Energy__sum__linear-conv00181-20250105_120047-20250105_180047-0.050000-5.000000.png,2025-01-05T12:00:47,2025-01-05T18:00:47,0.05,5.0,2025-01-05T15:00:47,2.525,,,NOISE,2025-01-05T15:00:47,2.525,,,NOISE,2025-01-05T15:00:47,2.525,,,NOISE,2025-01-05T15:00:47,2.525,,,NOISE
2026-03-05T12:09:12.274516,Map-Energy__sum__linear-conv00191-20250105_180047-20250106_000047-0.050000-5.000000.png,2025-01-05T18:00:47,2025-01-06T00:00:47,0.05,5.0,2025-01-05T21:00:47,2.525,,,NOISE,2025-01-05T21:00:47,2.525,,,NOISE,2025-01-05T21:00:47,2.525,,,NOISE,2025-01-05T21:00:47,2.525,,,NOISE
2026-03-05T12:09:13.138477,Map-Energy__sum__linear-conv00201-20250106_000047-20250106_060047-0.050000-5.000000.png,2025-01-06T00:00:47,2025-01-06T06:00:47,0.05,5.0,2025-01-06T03:00:47,2.525,,,NOISE,2025-01-06T03:00:47,2.525,,,NOISE,2025-01-06T03:00:47,2.525,,,NOISE,2025-01-06T03:00:47,2.525,,,NOISE
2026-03-05T12:09:13.978407,Map-Energy__sum__linear-conv00211-20250106_060047-20250106_120047-0.050000-5.000000.png,2025-01-06T06:00:47,2025-01-06T12:00:47,0.05,5.0,2025-01-06T09:00:47,2.525,,,NOISE,2025-01-06T09:00:47,2.525,,,NOISE,2025-01-06T09:00:47,2.525,,,NOISE,2025-01-06T09:00:47,2.525,,,NOISE
2026-03-05T12:09:14.850196,Map-Energy__sum__linear-conv00221-20250106_120047-20250106_180047-0.050000-5.000000.png,2025-01-06T12:00:47,2025-01-06T18:00:47,0.05,5.0,2025-01-06T15:00:47,2.525,,,NOISE,2025-01-06T15:00:47,2.525,,,NOISE,2025-01-06T15:00:47,2.525,,,NOISE,2025-01-06T15:00:47,2.525,,,NOISE
2026-03-05T12:09:15.730503,Map-Energy__sum__linear-conv00231-20250106_180047-20250107_000047-0.050000-5.000000.png,2025-01-06T18:00:47,2025-01-07T00:00:47,0.05,5.0,2025-01-06T21:00:47,2.525,,,NOISE,2025-01-06T21:00:47,2.525,,,NOISE,2025-01-06T21:00:47,2.525,,,NOISE,2025-01-06T21:00:47,2.525,,,NOISE
2026-03-05T12:09:16.474355,Map-Energy__sum__linear-conv00241-20250107_000047-20250107_060047-0.050000-5.000000.png,2025-01-07T00:00:47,2025-01-07T06:00:47,0.05,5.0,2025-01-07T03:00:47,2.525,,,NOISE,2025-01-07T03:00:47,2.525,,,NOISE,2025-01-07T03:00:47,2.525,,,NOISE,2025-01-07T03:00:47,2.525,,,NOISE
2026-03-05T12:09:17.402373,Map-Energy__sum__linear-conv00251-20250107_060047-20250107_120047-0.050000-5.000000.png,2025-01-07T06:00:47,2025-01-07T12:00:47,0.05,5.0,2025-01-07T09:00:47,2.525,,,NOISE,2025-01-07T09:00:47,2.525,,,NOISE,2025-01-07T09:00:47,2.525,,,NOISE,2025-01-07T09:00:47,2.525,,,NOISE
2026-03-05T12:09:18.202515,Map-Energy__sum__linear-conv00261-20250107_120047-20250107_180047-0.050000-5.000000.png,2025-01-07T12:00:47,2025-01-07T18:00:47,0.05,5.0,2025-01-07T15:00:47,2.525,,,NOISE,2025-01-07T15:00:47,2.525,,,NOISE,2025-01-07T15:00:47,2.525,,,NOISE,2025-01-07T15:00:47,2.525,,,NOISE
2026-03-05T12:09:18.962462,Map-Energy__sum__linear-conv00271-20250107_180047-20250108_000047-0.050000-5.000000.png,2025-01-07T18:00:47,2025-01-08T00:00:47,0.05,5.0,2025-01-07T21:00:47,2.525,,,NOISE,2025-01-07T21:00:47,2.525,,,NOISE,2025-01-07T21:00:47,2.525,,,NOISE,2025-01-07T21:00:47,2.525,,,NOISE
2026-03-05T12:09:19.778457,Map-Energy__sum__linear-conv00281-20250108_000047-20250108_060047-0.050000-5.000000.png,2025-01-08T00:00:47,2025-01-08T06:00:47,0.05,5.0,2025-01-08T03:00:47,2.525,,,NOISE,2025-01-08T03:00:47,2.525,,,NOISE,2025-01-08T03:00:47,2.525,,,NOISE,2025-01-08T03:00:47,2.525,,,NOISE
2026-03-05T12:09:20.514198,Map-Energy__sum__linear-conv00291-20250108_060047-20250108_120047-0.050000-5.000000.png,2025-01-08T06:00:47,2025-01-08T12:00:47,0.05,5.0,2025-01-08T09:00:47,2.525,,,NOISE,2025-01-08T09:00:47,2.525,,,NOISE,2025-01-08T09:00:47,2.525,,,NOISE,2025-01-08T09:00:47,2.525,,,NOISE
2026-03-05T12:09:21.338445,Map-Energy__sum__linear-conv00301-20250108_120047-20250108_180047-0.050000-5.000000.png,2025-01-08T12:00:47,2025-01-08T18:00:47,0.05,5.0,2025-01-08T15:00:47,2.525,,,NOISE,2025-01-08T15:00:47,2.525,,,NOISE,2025-01-08T15:00:47,2.525,,,NOISE,2025-01-08T15:00:47,2.525,,,NOISE
2026-03-05T12:09:22.634672,Map-Energy__sum__linear-conv00311-20250108_180047-20250109_000047-0.050000-5.000000.png,2025-01-08T18:00:47,2025-01-09T00:00:47,0.05,5.0,2025-01-08T21:00:47,2.525,,,NOISE,2025-01-08T21:00:47,2.525,,,NOISE,2025-01-08T21:00:47,2.525,,,NOISE,2025-01-08T21:00:47,2.525,,,NOISE
2026-03-05T12:09:23.410408,Map-Energy__sum__linear-conv00321-20250109_000047-20250109_060047-0.050000-5.000000.png,2025-01-09T00:00:47,2025-01-09T06:00:47,0.05,5.0,2025-01-09T03:00:47,2.525,,,NOISE,2025-01-09T03:00:47,2.525,,,NOISE,2025-01-09T03:00:47,2.525,,,NOISE,2025-01-09T03:00:47,2.525,,,NOISE
2026-03-05T12:09:24.258420,Map-Energy__sum__linear-conv00331-20250109_060047-20250109_120047-0.050000-5.000000.png,2025-01-09T06:00:47,2025-01-09T12:00:47,0.05,5.0,2025-01-09T09:00:47,2.525,,,NOISE,2025-01-09T09:00:47,2.525,,,NOISE,2025-01-09T09:00:47,2.525,,,NOISE,2025-01-09T09:00:47,2.525,,,NOISE
2026-03-05T12:09:25.042324,Map-Energy__sum__linear-conv00341-20250109_120047-20250109_180047-0.050000-5.000000.png,2025-01-09T12:00:47,2025-01-09T18:00:47,0.05,5.0,2025-01-09T15:00:47,2.525,,,NOISE,2025-01-09T15:00:47,2.525,,,NOISE,2025-01-09T15:00:47,2.525,,,NOISE,2025-01-09T15:00:47,2.525,,,NOISE
2026-03-05T12:09:26.170337,Map-Energy__sum__linear-conv00351-20250109_180047-20250110_000047-0.050000-5.000000.png,2025-01-09T18:00:47,2025-01-10T00:00:47,0.05,5.0,2025-01-09T21:00:47,2.525,,,NOISE,2025-01-09T21:00:47,2.525,,,NOISE,2025-01-09T21:00:47,2.525,,,NOISE,2025-01-09T21:00:47,2.525,,,NOISE
2026-03-05T12:09:27.146435,Map-Energy__sum__linear-conv00361-20250110_000047-20250110_060047-0.050000-5.000000.png,2025-01-10T00:00:47,2025-01-10T06:00:47,0.05,5.0,2025-01-10T03:00:47,2.525,,,NOISE,2025-01-10T03:00:47,2.525,,,NOISE,2025-01-10T03:00:47,2.525,,,NOISE,2025-01-10T03:00:47,2.525,,,NOISE
2026-03-05T12:09:28.666416,Map-Energy__sum__linear-conv00371-20250110_060047-20250110_120047-0.050000-5.000000.png,2025-01-10T06:00:47,2025-01-10T12:00:47,0.05,5.0,2025-01-10T09:00:47,2.525,,,NOISE,2025-01-10T09:00:47,2.525,,,NOISE,2025-01-10T09:00:47,2.525,,,NOISE,2025-01-10T09:00:47,2.525,,,NOISE
2026-03-05T12:09:29.554422,Map-Energy__sum__linear-conv00381-20250110_120047-20250110_180047-0.050000-5.000000.png,2025-01-10T12:00:47,2025-01-10T18:00:47,0.05,5.0,2025-01-10T15:00:47,2.525,,,NOISE,2025-01-10T15:00:47,2.525,,,NOISE,2025-01-10T15:00:47,2.525,,,NOISE,2025-01-10T15:00:47,2.525,,,NOISE
2026-03-05T12:09:30.338361,Map-Energy__sum__linear-conv00391-20250110_180047-20250111_000047-0.050000-5.000000.png,2025-01-10T18:00:47,2025-01-11T00:00:47,0.05,5.0,2025-01-10T21:00:47,2.525,,,NOISE,2025-01-10T21:00:47,2.525,,,NOISE,2025-01-10T21:00:47,2.525,,,NOISE,2025-01-10T21:00:47,2.525,,,NOISE
2026-03-05T12:09:31.170301,Map-Energy__sum__linear-conv00401-20250111_000047-20250111_060047-0.050000-5.000000.png,2025-01-11T00:00:47,2025-01-11T06:00:47,0.05,5.0,2025-01-11T03:00:47,2.525,,,NOISE,2025-01-11T03:00:47,2.525,,,NOISE,2025-01-11T03:00:47,2.525,,,NOISE,2025-01-11T03:00:47,2.525,,,NOISE
2026-03-05T12:09:32.090440,Map-Energy__sum__linear-conv00411-20250111_060047-20250111_120047-0.050000-5.000000.png,2025-01-11T06:00:47,2025-01-11T12:00:47,0.05,5.0,2025-01-11T09:00:47,2.525,,,NOISE,2025-01-11T09:00:47,2.525,,,NOISE,2025-01-11T09:00:47,2.525,,,NOISE,2025-01-11T09:00:47,2.525,,,NOISE
2026-03-05T12:09:33.050423,Map-Energy__sum__linear-conv00421-20250111_120047-20250111_180047-0.050000-5.000000.png,2025-01-11T12:00:47,2025-01-11T18:00:47,0.05,5.0,2025-01-11T15:00:47,2.525,,,NOISE,2025-01-11T15:00:47,2.525,,,NOISE,2025-01-11T15:00:47,2.525,,,NOISE,2025-01-11T15:00:47,2.525,,,NOISE
2026-03-05T12:09:33.914321,Map-Energy__sum__linear-conv00431-20250111_180047-20250112_000047-0.050000-5.000000.png,2025-01-11T18:00:47,2025-01-12T00:00:47,0.05,5.0,2025-01-11T21:00:47,2.525,,,NOISE,2025-01-11T21:00:47,2.525,,,NOISE,2025-01-11T21:00:47,2.525,,,NOISE,2025-01-11T21:00:47,2.525,,,NOISE
2026-03-05T12:09:34.706475,Map-Energy__sum__linear-conv00441-20250112_000047-20250112_060047-0.050000-5.000000.png,2025-01-12T00:00:47,2025-01-12T06:00:47,0.05,5.0,2025-01-12T03:00:47,2.525,,,NOISE,2025-01-12T03:00:47,2.525,,,NOISE,2025-01-12T03:00:47,2.525,,,NOISE,2025-01-12T03:00:47,2.525,,,NOISE
2026-03-05T12:09:35.498854,Map-Energy__sum__linear-conv00451-20250112_060047-20250112_120047-0.050000-5.000000.png,2025-01-12T06:00:47,2025-01-12T12:00:47,0.05,5.0,2025-01-12T09:00:47,2.525,,,NOISE,2025-01-12T09:00:47,2.525,,,NOISE,2025-01-12T09:00:47,2.525,,,NOISE,2025-01-12T09:00:47,2.525,,,NOISE
2026-03-05T12:09:36.458349,Map-Energy__sum__linear-conv00461-20250112_120047-20250112_180047-0.050000-5.000000.png,2025-01-12T12:00:47,2025-01-12T18:00:47,0.05,5.0,2025-01-12T15:00:47,2.525,,,NOISE,2025-01-12T15:00:47,2.525,,,NOISE,2025-01-12T15:00:47,2.525,,,NOISE,2025-01-12T15:00:47,2.525,,,NOISE
2026-03-05T12:09:37.306271,Map-Energy__sum__linear-conv00471-20250112_180047-20250113_000047-0.050000-5.000000.png,2025-01-12T18:00:47,2025-01-13T00:00:47,0.05,5.0,2025-01-12T21:00:47,2.525,,,NOISE,2025-01-12T21:00:47,2.525,,,NOISE,2025-01-12T21:00:47,2.525,,,NOISE,2025-01-12T21:00:47,2.525,,,NOISE
2026-03-05T12:09:38.802476,Map-Energy__sum__linear-conv00481-20250113_000047-20250113_060047-0.050000-5.000000.png,2025-01-13T00:00:47,2025-01-13T06:00:47,0.05,5.0,2025-01-13T03:00:47,2.525,,,NOISE,2025-01-13T03:00:47,2.525,,,NOISE,2025-01-13T03:00:47,2.525,,,NOISE,2025-01-13T03:00:47,2.525,,,NOISE
2026-03-05T12:09:40.146321,Map-Energy__sum__linear-conv00491-20250113_060047-20250113_120047-0.050000-5.000000.png,2025-01-13T06:00:47,2025-01-13T12:00:47,0.05,5.0,2025-01-13T09:00:47,2.525,,,NOISE,2025-01-13T09:00:47,2.525,,,NOISE,2025-01-13T09:00:47,2.525,,,NOISE,2025-01-13T09:00:47,2.525,,,NOISE
2026-03-05T12:09:41.074430,Map-Energy__sum__linear-conv00501-20250113_120047-20250113_180047-0.050000-5.000000.png,2025-01-13T12:00:47,2025-01-13T18:00:47,0.05,5.0,2025-01-13T15:00:47,2.525,,,NOISE,2025-01-13T15:00:47,2.525,,,NOISE,2025-01-13T15:00:47,2.525,,,NOISE,2025-01-13T15:00:47,2.525,,,NOISE
2026-03-05T12:09:42.354377,Map-Energy__sum__linear-conv00511-20250113_180047-20250114_000047-0.050000-5.000000.png,2025-01-13T18:00:47,2025-01-14T00:00:47,0.05,5.0,2025-01-13T21:00:47,2.525,,,NOISE,2025-01-13T21:00:47,2.525,,,NOISE,2025-01-13T21:00:47,2.525,,,NOISE,2025-01-13T21:00:47,2.525,,,NOISE
2026-03-05T12:09:43.427883,Map-Energy__sum__linear-conv00521-20250114_000047-20250114_060047-0.050000-5.000000.png,2025-01-14T00:00:47,2025-01-14T06:00:47,0.05,5.0,2025-01-14T03:00:47,2.525,,,NOISE,2025-01-14T03:00:47,2.525,,,NOISE,2025-01-14T03:00:47,2.525,,,NOISE,2025-01-14T03:00:47,2.525,,,NOISE
2026-03-05T12:09:44.426588,Map-Energy__sum__linear-conv00531-20250114_060047-20250114_120047-0.050000-5.000000.png,2025-01-14T06:00:47,2025-01-14T12:00:47,0.05,5.0,2025-01-14T09:00:47,2.525,,,NOISE,2025-01-14T09:00:47,2.525,,,NOISE,2025-01-14T09:00:47,2.525,,,NOISE,2025-01-14T09:00:47,2.525,,,NOISE
2026-03-05T12:09:45.338316,Map-Energy__sum__linear-conv00541-20250114_120047-20250114_180047-0.050000-5.000000.png,2025-01-14T12:00:47,2025-01-14T18:00:47,0.05,5.0,2025-01-14T15:00:47,2.525,,,NOISE,2025-01-14T15:00:47,2.525,,,NOISE,2025-01-14T15:00:47,2.525,,,NOISE,2025-01-14T15:00:47,2.525,,,NOISE
2026-03-05T12:09:45.713539,Map-Energy__sum__linear-conv00551-20250114_180047-20250115_000047-0.050000-5.000000.png,2025-01-14T18:00:47,2025-01-15T00:00:47,0.05,5.0,2025-01-14T21:00:47,2.525,,,NOISE,2025-01-14T21:00:47,2.525,,,NOISE,2025-01-14T21:00:47,2.525,,,NOISE,2025-01-14T21:00:47,2.525,,,NOISE
2026-03-05T12:09:46.866387,Map-Energy__sum__linear-conv00561-20250115_000047-20250115_060047-0.050000-5.000000.png,2025-01-15T00:00:47,2025-01-15T06:00:47,0.05,5.0,2025-01-15T03:00:47,2.525,,,NOISE,2025-01-15T03:00:47,2.525,,,NOISE,2025-01-15T03:00:47,2.525,,,NOISE,2025-01-15T03:00:47,2.525,,,NOISE
2026-03-05T12:09:48.042388,Map-Energy__sum__linear-conv00571-20250115_060047-20250115_120047-0.050000-5.000000.png,2025-01-15T06:00:47,2025-01-15T12:00:47,0.05,5.0,2025-01-15T09:00:47,2.525,,,NOISE,2025-01-15T09:00:47,2.525,,,NOISE,2025-01-15T09:00:47,2.525,,,NOISE,2025-01-15T09:00:47,2.525,,,NOISE
2026-03-05T12:09:50.202450,Map-Energy__sum__linear-conv00581-20250115_120047-20250115_180047-0.050000-5.000000.png,2025-01-15T12:00:47,2025-01-15T18:00:47,0.05,5.0,2025-01-15T15:00:47,2.525,,,NOISE,2025-01-15T15:00:47,2.525,,,NOISE,2025-01-15T15:00:47,2.525,,,NOISE,2025-01-15T15:00:47,2.525,,,NOISE
2026-03-05T12:09:51.114488,Map-Energy__sum__linear-conv00591-20250115_180047-20250116_000047-0.050000-5.000000.png,2025-01-15T18:00:47,2025-01-16T00:00:47,0.05,5.0,2025-01-15T21:00:47,2.525,,,NOISE,2025-01-15T21:00:47,2.525,,,NOISE,2025-01-15T21:00:47,2.525,,,NOISE,2025-01-15T21:00:47,2.525,,,NOISE
2026-03-05T12:09:52.650758,Map-Energy__sum__linear-conv00601-20250116_000047-20250116_060047-0.050000-5.000000.png,2025-01-16T00:00:47,2025-01-16T06:00:47,0.05,5.0,2025-01-16T03:00:47,2.525,,,NOISE,2025-01-16T03:00:47,2.525,,,NOISE,2025-01-16T03:00:47,2.525,,,NOISE,2025-01-16T03:00:47,2.525,,,NOISE
2026-03-05T12:09:53.834399,Map-Energy__sum__linear-conv00611-20250116_060047-20250116_120047-0.050000-5.000000.png,2025-01-16T06:00:47,2025-01-16T12:00:47,0.05,5.0,2025-01-16T09:00:47,2.525,,,NOISE,2025-01-16T09:00:47,2.525,,,NOISE,2025-01-16T09:00:47,2.525,,,NOISE,2025-01-16T09:00:47,2.525,,,NOISE
2026-03-05T12:09:54.746357,Map-Energy__sum__linear-conv00621-20250116_120047-20250116_180047-0.050000-5.000000.png,2025-01-16T12:00:47,2025-01-16T18:00:47,0.05,5.0,2025-01-16T15:00:47,2.525,,,NOISE,2025-01-16T15:00:47,2.525,,,NOISE,2025-01-16T15:00:47,2.525,,,NOISE,2025-01-16T15:00:47,2.525,,,NOISE
2026-03-05T12:09:55.466348,Map-Energy__sum__linear-conv00631-20250116_180047-20250117_000047-0.050000-5.000000.png,2025-01-16T18:00:47,2025-01-17T00:00:47,0.05,5.0,2025-01-16T21:00:47,2.525,,,NOISE,2025-01-16T21:00:47,2.525,,,NOISE,2025-01-16T21:00:47,2.525,,,NOISE,2025-01-16T21:00:47,2.525,,,NOISE
2026-03-05T12:09:56.474178,Map-Energy__sum__linear-conv00641-20250117_000047-20250117_060047-0.050000-5.000000.png,2025-01-17T00:00:47,2025-01-17T06:00:47,0.05,5.0,2025-01-17T03:00:47,2.525,,,NOISE,2025-01-17T03:00:47,2.525,,,NOISE,2025-01-17T03:00:47,2.525,,,NOISE,2025-01-17T03:00:47,2.525,,,NOISE
2026-03-05T12:09:57.562628,Map-Energy__sum__linear-conv00651-20250117_060047-20250117_120047-0.050000-5.000000.png,2025-01-17T06:00:47,2025-01-17T12:00:47,0.05,5.0,2025-01-17T09:00:47,2.525,,,NOISE,2025-01-17T09:00:47,2.525,,,NOISE,2025-01-17T09:00:47,2.525,,,NOISE,2025-01-17T09:00:47,2.525,,,NOISE
2026-03-05T12:09:58.394330,Map-Energy__sum__linear-conv00661-20250117_120047-20250117_180047-0.050000-5.000000.png,2025-01-17T12:00:47,2025-01-17T18:00:47,0.05,5.0,2025-01-17T15:00:47,2.525,,,NOISE,2025-01-17T15:00:47,2.525,,,NOISE,2025-01-17T15:00:47,2.525,,,NOISE,2025-01-17T15:00:47,2.525,,,NOISE
2026-03-05T12:09:59.155027,Map-Energy__sum__linear-conv00671-20250117_180047-20250118_000047-0.050000-5.000000.png,2025-01-17T18:00:47,2025-01-18T00:00:47,0.05,5.0,2025-01-17T21:00:47,2.525,,,NOISE,2025-01-17T21:00:47,2.525,,,NOISE,2025-01-17T21:00:47,2.525,,,NOISE,2025-01-17T21:00:47,2.525,,,NOISE
2026-03-05T12:10:00.002404,Map-Energy__sum__linear-conv00681-20250118_000047-20250118_060047-0.050000-5.000000.png,2025-01-18T00:00:47,2025-01-18T06:00:47,0.05,5.0,2025-01-18T03:00:47,2.525,,,NOISE,2025-01-18T03:00:47,2.525,,,NOISE,2025-01-18T03:00:47,2.525,,,NOISE,2025-01-18T03:00:47,2.525,,,NOISE
2026-03-05T12:10:00.786218,Map-Energy__sum__linear-conv00691-20250118_060047-20250118_120047-0.050000-5.000000.png,2025-01-18T06:00:47,2025-01-18T12:00:47,0.05,5.0,2025-01-18T09:00:47,2.525,,,NOISE,2025-01-18T09:00:47,2.525,,,NOISE,2025-01-18T09:00:47,2.525,,,NOISE,2025-01-18T09:00:47,2.525,,,NOISE
2026-03-05T12:10:01.426432,Map-Energy__sum__linear-conv00701-20250118_120047-20250118_180047-0.050000-5.000000.png,2025-01-18T12:00:47,2025-01-18T18:00:47,0.05,5.0,2025-01-18T15:00:47,2.525,,,NOISE,2025-01-18T15:00:47,2.525,,,NOISE,2025-01-18T15:00:47,2.525,,,NOISE,2025-01-18T15:00:47,2.525,,,NOISE
2026-03-05T12:10:02.258319,Map-Energy__sum__linear-conv00711-20250118_180047-20250119_000047-0.050000-5.000000.png,2025-01-18T18:00:47,2025-01-19T00:00:47,0.05,5.0,2025-01-18T21:00:47,2.525,,,NOISE,2025-01-18T21:00:47,2.525,,,NOISE,2025-01-18T21:00:47,2.525,,,NOISE,2025-01-18T21:00:47,2.525,,,NOISE
