edited_at,filename,init_dt,end_dt,init_km,end_km,event1_dt,event1_km,event1_lon,event1_lat,event1_label,event2_dt,event2_km,event2_lon,event2_lat,event2_label,event3_dt,event3_km,event3_lon,event3_lat,event3_label,event4_dt,event4_km,event4_lon,event4_lat,event4_label
2026-03-04T12:21:41.965104,Map-Energy__sum__linear-conv00511-20241113_180047-20241114_000047-0.050000-5.000000.png,2024-11-13T18:00:47,2024-11-14T00:00:47,0.05,5.0,2024-11-13T21:00:47,2.525,,,NOISE,2024-11-13T21:00:47,2.525,,,NOISE,2024-11-13T21:00:47,2.525,,,NOISE,2024-11-13T21:00:47,2.525,,,NOISE
2026-03-04T12:21:43.628685,Map-Energy__sum__linear-conv00521-20241114_000047-20241114_060047-0.050000-5.000000.png,2024-11-14T00:00:47,2024-11-14T06:00:47,0.05,5.0,2024-11-14T03:00:47,2.525,,,NOISE,2024-11-14T03:00:47,2.525,,,NOISE,2024-11-14T03:00:47,2.525,,,NOISE,2024-11-14T03:00:47,2.525,,,NOISE
2026-03-04T12:21:44.580866,Map-Energy__sum__linear-conv00531-20241114_060047-20241114_120047-0.050000-5.000000.png,2024-11-14T06:00:47,2024-11-14T12:00:47,0.05,5.0,2024-11-14T09:00:47,2.525,,,NOISE,2024-11-14T09:00:47,2.525,,,NOISE,2024-11-14T09:00:47,2.525,,,NOISE,2024-11-14T09:00:47,2.525,,,NOISE
2026-03-04T12:21:45.540579,Map-Energy__sum__linear-conv00541-20241114_120047-20241114_180047-0.050000-5.000000.png,2024-11-14T12:00:47,2024-11-14T18:00:47,0.05,5.0,2024-11-14T15:00:47,2.525,,,NOISE,2024-11-14T15:00:47,2.525,,,NOISE,2024-11-14T15:00:47,2.525,,,NOISE,2024-11-14T15:00:47,2.525,,,NOISE
2026-03-04T12:21:46.428770,Map-Energy__sum__linear-conv00551-20241114_180047-20241115_000047-0.050000-5.000000.png,2024-11-14T18:00:47,2024-11-15T00:00:47,0.05,5.0,2024-11-14T21:00:47,2.525,,,NOISE,2024-11-14T21:00:47,2.525,,,NOISE,2024-11-14T21:00:47,2.525,,,NOISE,2024-11-14T21:00:47,2.525,,,NOISE
2026-03-04T12:21:47.492640,Map-Energy__sum__linear-conv00561-20241115_000047-20241115_060047-0.050000-5.000000.png,2024-11-15T00:00:47,2024-11-15T06:00:47,0.05,5.0,2024-11-15T03:00:47,2.525,,,NOISE,2024-11-15T03:00:47,2.525,,,NOISE,2024-11-15T03:00:47,2.525,,,NOISE,2024-11-15T03:00:47,2.525,,,NOISE
2026-03-04T12:21:48.732752,Map-Energy__sum__linear-conv00571-20241115_060047-20241115_120047-0.050000-5.000000.png,2024-11-15T06:00:47,2024-11-15T12:00:47,0.05,5.0,2024-11-15T09:00:47,2.525,,,NOISE,2024-11-15T09:00:47,2.525,,,NOISE,2024-11-15T09:00:47,2.525,,,NOISE,2024-11-15T09:00:47,2.525,,,NOISE
2026-03-04T12:21:50.588612,Map-Energy__sum__linear-conv00581-20241115_120047-20241115_180047-0.050000-5.000000.png,2024-11-15T12:00:47,2024-11-15T18:00:47,0.05,5.0,2024-11-15T15:00:47,2.525,,,NOISE,2024-11-15T15:00:47,2.525,,,NOISE,2024-11-15T15:00:47,2.525,,,NOISE,2024-11-15T15:00:47,2.525,,,NOISE
2026-03-04T12:21:51.676995,Map-Energy__sum__linear-conv00591-20241115_180047-20241116_000047-0.050000-5.000000.png,2024-11-15T18:00:47,2024-11-16T00:00:47,0.05,5.0,2024-11-15T21:00:47,2.525,,,NOISE,2024-11-15T21:00:47,2.525,,,NOISE,2024-11-15T21:00:47,2.525,,,NOISE,2024-11-15T21:00:47,2.525,,,NOISE
2026-03-04T12:21:57.060705,Map-Energy__sum__linear-conv00601-20241116_000047-20241116_060047-0.050000-5.000000.png,2024-11-16T00:00:47,2024-11-16T06:00:47,0.05,5.0,2024-11-16T03:00:47,2.525,,,NOISE,2024-11-16T03:00:47,2.525,,,NOISE,2024-11-16T03:00:47,2.525,,,NOISE,2024-11-16T03:00:47,2.525,,,NOISE
2026-03-04T12:21:59.020657,Map-Energy__sum__linear-conv00611-20241116_060047-20241116_120047-0.050000-5.000000.png,2024-11-16T06:00:47,2024-11-16T12:00:47,0.05,5.0,2024-11-16T09:00:47,2.525,,,NOISE,2024-11-16T09:00:47,2.525,,,NOISE,2024-11-16T09:00:47,2.525,,,NOISE,2024-11-16T09:00:47,2.525,,,NOISE
2026-03-04T12:22:02.852696,Map-Energy__sum__linear-conv00621-20241116_120047-20241116_180047-0.050000-5.000000.png,2024-11-16T12:00:47,2024-11-16T18:00:47,0.05,5.0,2024-11-16T15:00:47,2.525,,,NOISE,2024-11-16T15:00:47,2.525,,,NOISE,2024-11-16T15:00:47,2.525,,,NOISE,2024-11-16T15:00:47,2.525,,,NOISE
2026-03-04T12:22:06.244534,Map-Energy__sum__linear-conv00631-20241116_180047-20241117_000047-0.050000-5.000000.png,2024-11-16T18:00:47,2024-11-17T00:00:47,0.05,5.0,2024-11-16T21:00:47,2.525,,,NOISE,2024-11-16T21:00:47,2.525,,,NOISE,2024-11-16T21:00:47,2.525,,,NOISE,2024-11-16T21:00:47,2.525,,,NOISE
2026-03-04T12:22:08.540705,Map-Energy__sum__linear-conv00641-20241117_000047-20241117_060047-0.050000-5.000000.png,2024-11-17T00:00:47,2024-11-17T06:00:47,0.05,5.0,2024-11-17T03:00:47,2.525,,,NOISE,2024-11-17T03:00:47,2.525,,,NOISE,2024-11-17T03:00:47,2.525,,,NOISE,2024-11-17T03:00:47,2.525,,,NOISE
2026-03-04T12:22:11.620632,Map-Energy__sum__linear-conv00651-20241117_060047-20241117_120047-0.050000-5.000000.png,2024-11-17T06:00:47,2024-11-17T12:00:47,0.05,5.0,2024-11-17T09:00:47,2.525,,,NOISE,2024-11-17T09:00:47,2.525,,,NOISE,2024-11-17T09:00:47,2.525,,,NOISE,2024-11-17T09:00:47,2.525,,,NOISE
2026-03-04T12:22:14.460749,Map-Energy__sum__linear-conv00661-20241117_120047-20241117_180047-0.050000-5.000000.png,2024-11-17T12:00:47,2024-11-17T18:00:47,0.05,5.0,2024-11-17T15:00:47,2.525,,,NOISE,2024-11-17T15:00:47,2.525,,,NOISE,2024-11-17T15:00:47,2.525,,,NOISE,2024-11-17T15:00:47,2.525,,,NOISE
2026-03-04T12:22:23.316615,Map-Energy__sum__linear-conv00671-20241117_180047-20241118_000047-0.050000-5.000000.png,2024-11-17T18:00:47,2024-11-18T00:00:47,0.05,5.0,2024-11-17T21:00:47,2.525,,,NOISE,2024-11-17T21:00:47,2.525,,,NOISE,2024-11-17T21:00:47,2.525,,,NOISE,2024-11-17T21:00:47,2.525,,,NOISE
2026-03-04T12:22:24.924643,Map-Energy__sum__linear-conv00681-20241118_000047-20241118_060047-0.050000-5.000000.png,2024-11-18T00:00:47,2024-11-18T06:00:47,0.05,5.0,2024-11-18T03:00:47,2.525,,,NOISE,2024-11-18T03:00:47,2.525,,,NOISE,2024-11-18T03:00:47,2.525,,,NOISE,2024-11-18T03:00:47,2.525,,,NOISE
2026-03-04T12:22:26.052643,Map-Energy__sum__linear-conv00691-20241118_060047-20241118_120047-0.050000-5.000000.png,2024-11-18T06:00:47,2024-11-18T12:00:47,0.05,5.0,2024-11-18T09:00:47,2.525,,,NOISE,2024-11-18T09:00:47,2.525,,,NOISE,2024-11-18T09:00:47,2.525,,,NOISE,2024-11-18T09:00:47,2.525,,,NOISE
2026-03-04T12:22:27.468634,Map-Energy__sum__linear-conv00701-20241118_120047-20241118_180047-0.050000-5.000000.png,2024-11-18T12:00:47,2024-11-18T18:00:47,0.05,5.0,2024-11-18T15:00:47,2.525,,,NOISE,2024-11-18T15:00:47,2.525,,,NOISE,2024-11-18T15:00:47,2.525,,,NOISE,2024-11-18T15:00:47,2.525,,,NOISE
2026-03-04T12:22:28.388681,Map-Energy__sum__linear-conv00711-20241118_180047-20241119_000047-0.050000-5.000000.png,2024-11-18T18:00:47,2024-11-19T00:00:47,0.05,5.0,2024-11-18T21:00:47,2.525,,,NOISE,2024-11-18T21:00:47,2.525,,,NOISE,2024-11-18T21:00:47,2.525,,,NOISE,2024-11-18T21:00:47,2.525,,,NOISE
