edited_at,filename,init_dt,end_dt,init_km,end_km,event1_dt,event1_km,event1_lon,event1_lat,event1_label,event2_dt,event2_km,event2_lon,event2_lat,event2_label,event3_dt,event3_km,event3_lon,event3_lat,event3_label,event4_dt,event4_km,event4_lon,event4_lat,event4_label
2026-04-20T09:09:07.409185,Map-Energy__sum__linear-conv00032-20250304_060047-20250304_120047-0.050000-5.000000.png,2025-03-04T06:00:47,2025-03-04T12:00:47,0.05,5.0,2025-03-04T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-04T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-04T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-04T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:09.009312,Map-Energy__sum__linear-conv00042-20250304_120047-20250304_180047-0.050000-5.000000.png,2025-03-04T12:00:47,2025-03-04T18:00:47,0.05,5.0,2025-03-04T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-04T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-04T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-04T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:11.504699,Map-Energy__sum__linear-conv00052-20250304_180047-20250305_000047-0.050000-5.000000.png,2025-03-04T18:00:47,2025-03-05T00:00:47,0.05,5.0,2025-03-04T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-04T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-04T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-04T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:12.568701,Map-Energy__sum__linear-conv00062-20250305_000047-20250305_060047-0.050000-5.000000.png,2025-03-05T00:00:47,2025-03-05T06:00:47,0.05,5.0,2025-03-05T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:14.336688,Map-Energy__sum__linear-conv00072-20250305_060047-20250305_120047-0.050000-5.000000.png,2025-03-05T06:00:47,2025-03-05T12:00:47,0.05,5.0,2025-03-05T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:15.745097,Map-Energy__sum__linear-conv00082-20250305_120047-20250305_180047-0.050000-5.000000.png,2025-03-05T12:00:47,2025-03-05T18:00:47,0.05,5.0,2025-03-05T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:17.240390,Map-Energy__sum__linear-conv00092-20250305_180047-20250306_000047-0.050000-5.000000.png,2025-03-05T18:00:47,2025-03-06T00:00:47,0.05,5.0,2025-03-05T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-05T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:18.320834,Map-Energy__sum__linear-conv00102-20250306_000047-20250306_060047-0.050000-5.000000.png,2025-03-06T00:00:47,2025-03-06T06:00:47,0.05,5.0,2025-03-06T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:19.760206,Map-Energy__sum__linear-conv00112-20250306_060047-20250306_120047-0.050000-5.000000.png,2025-03-06T06:00:47,2025-03-06T12:00:47,0.05,5.0,2025-03-06T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:20.816806,Map-Energy__sum__linear-conv00122-20250306_120047-20250306_180047-0.050000-5.000000.png,2025-03-06T12:00:47,2025-03-06T18:00:47,0.05,5.0,2025-03-06T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:21.712717,Map-Energy__sum__linear-conv00132-20250306_180047-20250307_000047-0.050000-5.000000.png,2025-03-06T18:00:47,2025-03-07T00:00:47,0.05,5.0,2025-03-06T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-06T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:22.560717,Map-Energy__sum__linear-conv00142-20250307_000047-20250307_060047-0.050000-5.000000.png,2025-03-07T00:00:47,2025-03-07T06:00:47,0.05,5.0,2025-03-07T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:23.328555,Map-Energy__sum__linear-conv00152-20250307_060047-20250307_120047-0.050000-5.000000.png,2025-03-07T06:00:47,2025-03-07T12:00:47,0.05,5.0,2025-03-07T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:24.136545,Map-Energy__sum__linear-conv00162-20250307_120047-20250307_180047-0.050000-5.000000.png,2025-03-07T12:00:47,2025-03-07T18:00:47,0.05,5.0,2025-03-07T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:24.968205,Map-Energy__sum__linear-conv00172-20250307_180047-20250308_000047-0.050000-5.000000.png,2025-03-07T18:00:47,2025-03-08T00:00:47,0.05,5.0,2025-03-07T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-07T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:25.753052,Map-Energy__sum__linear-conv00182-20250308_000047-20250308_060047-0.050000-5.000000.png,2025-03-08T00:00:47,2025-03-08T06:00:47,0.05,5.0,2025-03-08T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:26.520652,Map-Energy__sum__linear-conv00192-20250308_060047-20250308_120047-0.050000-5.000000.png,2025-03-08T06:00:47,2025-03-08T12:00:47,0.05,5.0,2025-03-08T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:27.304711,Map-Energy__sum__linear-conv00202-20250308_120047-20250308_180047-0.050000-5.000000.png,2025-03-08T12:00:47,2025-03-08T18:00:47,0.05,5.0,2025-03-08T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:28.096717,Map-Energy__sum__linear-conv00212-20250308_180047-20250309_000047-0.050000-5.000000.png,2025-03-08T18:00:47,2025-03-09T00:00:47,0.05,5.0,2025-03-08T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-08T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:28.880503,Map-Energy__sum__linear-conv00222-20250309_000047-20250309_060047-0.050000-5.000000.png,2025-03-09T00:00:47,2025-03-09T06:00:47,0.05,5.0,2025-03-09T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:29.671701,Map-Energy__sum__linear-conv00232-20250309_060047-20250309_120047-0.050000-5.000000.png,2025-03-09T06:00:47,2025-03-09T12:00:47,0.05,5.0,2025-03-09T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:30.432445,Map-Energy__sum__linear-conv00242-20250309_120047-20250309_180047-0.050000-5.000000.png,2025-03-09T12:00:47,2025-03-09T18:00:47,0.05,5.0,2025-03-09T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:31.176489,Map-Energy__sum__linear-conv00252-20250309_180047-20250310_000047-0.050000-5.000000.png,2025-03-09T18:00:47,2025-03-10T00:00:47,0.05,5.0,2025-03-09T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-09T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:31.912326,Map-Energy__sum__linear-conv00262-20250310_000047-20250310_060047-0.050000-5.000000.png,2025-03-10T00:00:47,2025-03-10T06:00:47,0.05,5.0,2025-03-10T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:32.768047,Map-Energy__sum__linear-conv00272-20250310_060047-20250310_120047-0.050000-5.000000.png,2025-03-10T06:00:47,2025-03-10T12:00:47,0.05,5.0,2025-03-10T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:33.560300,Map-Energy__sum__linear-conv00282-20250310_120047-20250310_180047-0.050000-5.000000.png,2025-03-10T12:00:47,2025-03-10T18:00:47,0.05,5.0,2025-03-10T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:34.304654,Map-Energy__sum__linear-conv00292-20250310_180047-20250311_000047-0.050000-5.000000.png,2025-03-10T18:00:47,2025-03-11T00:00:47,0.05,5.0,2025-03-10T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-10T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:35.025854,Map-Energy__sum__linear-conv00302-20250311_000047-20250311_060047-0.050000-5.000000.png,2025-03-11T00:00:47,2025-03-11T06:00:47,0.05,5.0,2025-03-11T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:35.888915,Map-Energy__sum__linear-conv00312-20250311_060047-20250311_120047-0.050000-5.000000.png,2025-03-11T06:00:47,2025-03-11T12:00:47,0.05,5.0,2025-03-11T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:36.753199,Map-Energy__sum__linear-conv00322-20250311_120047-20250311_180047-0.050000-5.000000.png,2025-03-11T12:00:47,2025-03-11T18:00:47,0.05,5.0,2025-03-11T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:37.553091,Map-Energy__sum__linear-conv00332-20250311_180047-20250312_000047-0.050000-5.000000.png,2025-03-11T18:00:47,2025-03-12T00:00:47,0.05,5.0,2025-03-11T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-11T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:38.433013,Map-Energy__sum__linear-conv00342-20250312_000047-20250312_060047-0.050000-5.000000.png,2025-03-12T00:00:47,2025-03-12T06:00:47,0.05,5.0,2025-03-12T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:39.256633,Map-Energy__sum__linear-conv00352-20250312_060047-20250312_120047-0.050000-5.000000.png,2025-03-12T06:00:47,2025-03-12T12:00:47,0.05,5.0,2025-03-12T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:40.152557,Map-Energy__sum__linear-conv00362-20250312_120047-20250312_180047-0.050000-5.000000.png,2025-03-12T12:00:47,2025-03-12T18:00:47,0.05,5.0,2025-03-12T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:41.136706,Map-Energy__sum__linear-conv00372-20250312_180047-20250313_000047-0.050000-5.000000.png,2025-03-12T18:00:47,2025-03-13T00:00:47,0.05,5.0,2025-03-12T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-12T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:41.992637,Map-Energy__sum__linear-conv00382-20250313_000047-20250313_060047-0.050000-5.000000.png,2025-03-13T00:00:47,2025-03-13T06:00:47,0.05,5.0,2025-03-13T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:42.800678,Map-Energy__sum__linear-conv00392-20250313_060047-20250313_120047-0.050000-5.000000.png,2025-03-13T06:00:47,2025-03-13T12:00:47,0.05,5.0,2025-03-13T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:43.592576,Map-Energy__sum__linear-conv00402-20250313_120047-20250313_180047-0.050000-5.000000.png,2025-03-13T12:00:47,2025-03-13T18:00:47,0.05,5.0,2025-03-13T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:44.448488,Map-Energy__sum__linear-conv00412-20250313_180047-20250314_000047-0.050000-5.000000.png,2025-03-13T18:00:47,2025-03-14T00:00:47,0.05,5.0,2025-03-13T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-13T21:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:45.233077,Map-Energy__sum__linear-conv00422-20250314_000047-20250314_060047-0.050000-5.000000.png,2025-03-14T00:00:47,2025-03-14T06:00:47,0.05,5.0,2025-03-14T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-14T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-14T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-14T03:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:46.209542,Map-Energy__sum__linear-conv00432-20250314_060047-20250314_120047-0.050000-5.000000.png,2025-03-14T06:00:47,2025-03-14T12:00:47,0.05,5.0,2025-03-14T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-14T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-14T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-14T09:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
2026-04-20T09:09:47.072335,Map-Energy__sum__linear-conv00442-20250314_120047-20250314_180047-0.050000-5.000000.png,2025-03-14T12:00:47,2025-03-14T18:00:47,0.05,5.0,2025-03-14T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-14T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-14T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE,2025-03-14T15:00:47,2.525,11.9301635288236,78.9554869237935,NOISE
